timestamp,min_price,max_price,modal_price
7418.0,7418.0,7418.0,7418.0
1523025126.5358586,2551.547816122944,2999.163084389323,2804.140783229981
0.4987461128067808,3563.042574701137,4199.273121143056,3917.0436765184368
1523025126.0,0.0,0.0,0.41
1523025126.0,900.0,1100.0,1000.0
1523025127.0,1650.0,2000.0,1828.5
1523025127.0,3200.0,3650.0,3500.0
1523025127.0,95000.0,110000.0,100000.0
